Unnamed: 0,FACT_ID,YEAR,NIC1987,state,scheme,urban,lnY,lnK,lnL,lnM,lnW,panelgroup,residuals
14704,1539833F,2009,321,33,Census,0,20.2254366624942,19.0018293434268,5.90536184805457,19.689514713351,16.3699472736745,3233,-0.0021835578927405
14705,1539932F,2008,311,32,Census,1,20.863891790554604,16.6952886288134,5.48893772615669,20.787083145257398,17.7223084102632,3132,-0.0585844836999918
14706,1539932F,2009,311,32,Census,1,20.9799140338191,17.77546828153,5.66642668811243,20.865731231210198,18.049305088967603,3132,-0.0768166918629607
14707,1540006F,2008,382,6,Census,1,20.5625000207287,18.9027211554477,5.64544689764324,19.796933138698698,17.9616755402505,386,0.14968830230583302
14708,1540006F,2009,355,6,Census,1,20.6612516178507,18.6145781280048,5.6970934865054,19.875965116809102,17.912627242824897,356,0.17011026793996598
14709,1540029F,2008,355,29,Census,1,22.042913212235604,21.2656028403725,7.17011954344963,21.35348067984,19.050159092605,3529,0.0507392246899414
14710,1540029F,2009,355,29,Census,1,22.0119793757731,21.1959734365554,7.17011954344963,21.3056232787475,18.967062810256397,3529,0.0573433008269291
14713,1540233F,2008,321,33,Census,0,19.2671501260519,19.0247024964928,4.95582705760126,18.705814486806702,16.276435213889698,3233,-0.00207006714252245
14714,1540233F,2009,321,33,Census,0,19.0763985803674,18.893958088359998,5.105945473900579,18.5026340452522,16.2687975601613,3233,-0.0166181332182802
14715,1540303F,2008,999,3,Census,1,20.5758401084642,17.5418784207946,5.590986980510861,20.4336284794445,16.339955887757302,993,-0.0750666883172268
14716,1540303F,2009,371,3,Census,1,20.6939856816436,17.6786151737815,5.6276211136906396,20.4031832837697,16.3354689386361,373,-0.00747793509342998
14717,1540532F,2008,361,32,Census,1,19.1563100714744,18.8175535835632,6.61069604471776,18.631639322733,17.5920503309957,3632,-0.124457810165159
14718,1540532F,2009,361,32,Census,1,19.0679996399317,18.5697074411113,6.588926477533519,18.7320740448729,17.541316138229,3632,-0.20339572826115002
14719,1540706F,2008,381,6,Census,1,18.0108470553813,15.912725208866402,4.0943445622220995,17.6252559170883,15.2788052420296,386,-0.0152056454411245
14720,1540706F,2009,381,6,Census,1,18.268211962769602,16.1863737406811,3.66356164612965,17.8427750995447,15.0718773431635,386,0.0391411567166564
14721,1541703F,2008,999,3,Census,1,21.9165960265514,19.5710107440723,6.813444599510901,21.4320201949315,18.1369954932945,993,0.0338994107782753
14722,1541703F,2009,371,3,Census,1,21.732937529120697,19.4326979158986,6.49375383985169,21.1662552960953,18.0417961498216,373,0.0812997477981021
14723,1541906F,2008,355,6,Census,1,19.081190415553998,18.150478256196397,5.4971682252932,18.0452735363276,16.868880259707502,356,0.18848509581599202
14724,1541906F,2009,381,6,Census,1,19.2830810822099,17.91569467471,5.47227067367148,18.538515745896397,16.987087433738,386,0.0865392958418507
14725,1541923F,2008,382,23,Census,1,22.205115972825798,19.1722808388973,5.55295958492162,21.584712566656798,18.501628972082802,3823,0.19338114194417802
14726,1541923F,2009,382,23,Census,1,21.776886770866,19.814533669726398,5.5333894887275195,21.1514930436933,18.5078051602473,3823,0.146652442697318
14727,1542033F,2008,321,33,Census,1,18.8982968974916,17.3657398974579,5.15905529921453,18.314001961478102,16.326557903447,3233,0.0161069522321355
14728,1542033F,2009,321,33,Census,1,18.7806648682529,17.252922955211503,5.3278761687895795,18.194558560235,16.2848516786177,3233,0.000658129618226866
14729,1542206F,2008,381,6,Census,1,22.5635213655126,20.1504952456681,7.1608459066643,21.7418755417628,19.132789347149803,386,0.188655448470792
14730,1542206F,2009,381,6,Census,1,22.257693349219398,20.061512589343604,7.19518732017871,21.735902493488698,19.0851155826613,386,0.0383333377725652
14731,1542207F,2008,381,7,Census,1,14.2000827061424,11.5362283600109,1.6094379124341003,13.851881640783999,11.690794859134199,387,-0.0270526990084532
14732,1542207F,2009,381,7,Census,1,13.4641518878415,11.401006408143699,1.6094379124341003,13.021166225067699,11.5153466552066,387,-0.0365843478889936
14733,1542324F,2008,355,24,Sample,1,19.440728978202102,16.9616500242895,5.8721177894754195,18.529563827488502,17.4316765157316,3524,0.16139465361918698
14734,1542324F,2009,355,24,Census,1,19.2692535921889,17.187894034261,5.57594910314632,18.5716253890737,17.5707747319828,3524,0.0692520952116826
14737,1542419F,2008,999,19,Census,0,18.7268114927489,16.488456864642597,5.44241771052179,18.3225956584627,16.4766320300907,9919,-0.0886058647254959
14738,1542419F,2009,371,19,Census,0,19.1096035909233,16.460332555406,5.50938833662798,18.9614359699712,16.003514790288598,3719,-0.152629984679553
14739,1542424F,2008,331,24,Census,0,18.704939749578898,15.694793196229998,5.4971682252932,18.308006285983602,16.2421335767172,3324,-0.0511884464502508
14740,1542424F,2009,331,24,Census,0,18.6426566732428,15.580149084530802,5.257495372027781,18.267598931658398,16.3106860161885,3324,-0.0471862441381177
14741,1542522F,2008,332,22,Census,1,13.7386856044143,11.9500972023898,2.484906649788,13.3979801047369,12.5534873426161,3322,-0.14047410297670598
14742,1542522F,2009,382,22,Sample,1,13.358516484538901,11.953162830488601,2.3978952727983702,13.2479370340593,12.298588311768901,3822,-0.263213797848243
14743,1543018F,2008,369,18,Census,0,16.1012133164158,13.892995711962199,5.4638318050256105,15.3160674830302,14.769939783842302,3618,-0.0216896124059911
14744,1543018F,2009,361,18,Census,1,14.959057159019,13.8780011338836,4.8283137373023,13.726274021540899,14.4313658259173,3618,0.12616352701256
14745,1543106F,2008,356,6,Sample,1,18.3572351571017,15.795662341250301,4.276666119016061,17.356542874075902,16.683293073444,356,0.264898353867435
14746,1543106F,2009,381,6,Sample,1,18.1071392918554,16.750385647588903,4.84418708645859,17.1269357736897,16.327558269576098,386,0.174485730949336
14747,1543218F,2008,369,18,Census,0,15.3703262289755,13.6257647425087,4.804021044733259,14.3648695883299,13.9889245699494,3618,0.0681460695779563
14748,1543218F,2009,361,18,Census,0,14.874952887401099,13.3549471007693,4.17438726989564,14.266362325868402,13.712031840944901,3618,-0.0907313334616635
14749,1543406F,2008,381,6,Census,0,20.0286179897469,17.7368311835194,6.29526600143965,19.3429082643754,18.084411057763397,386,0.0698290541272364
14750,1543406F,2009,381,6,Census,1,20.3107818587515,17.662231528841897,6.35088571671474,19.6755817159779,18.111585281371397,386,0.0670760580325886
14751,1543407F,2008,381,7,Census,1,13.291104217144001,10.3584019128263,2.07944154167984,12.9790598598948,12.1968022982554,387,-0.10396717990154199
14752,1543407F,2009,381,7,Census,1,13.307035177901302,10.574995427263401,1.79175946922805,13.1298501917256,12.058795341010699,387,-0.149111024420551
14753,1543423F,2008,324,23,Census,1,18.7979361088202,17.4098524767797,4.969813299576,18.420081785967604,16.0153620006827,3223,-0.0688248815712882
14754,1543423F,2009,324,23,Census,1,18.3393072480543,17.284362857358,4.89034912822175,17.906196280011002,15.791366817282801,3223,-0.0703905391584332
14755,1543506F,2008,381,6,Sample,1,15.229718730912001,11.940474489837401,2.19722457733622,14.7360873883603,13.4525879058781,386,0.0616508262115714
14756,1543506F,2009,381,6,Sample,1,14.3597865185004,11.9290167856128,1.9459101490553101,13.849055794815099,12.690406729735502,386,0.0212893438186521
14757,1543523F,2008,369,23,Census,1,19.796001714646,18.3465274852948,5.18738580584075,19.460291600071002,16.038209588522196,3623,-0.0562002036867089
14758,1543523F,2009,351,23,Census,1,19.7179596439113,18.313186403666197,5.36597601502185,19.3241620797785,16.136123029303402,3523,-0.0472857173502348
14759,1543618F,2008,369,18,Census,0,14.860685164599198,12.985062699672401,4.64439089914137,13.871648079706302,13.727069987911,3618,0.0525059552771037
14760,1543618F,2009,361,18,Census,0,14.855084523812002,12.8167163660619,4.7361984483945,13.9129627019675,13.8361759899848,3618,0.0307991039082802
14761,1543706F,2008,381,6,Census,1,21.553614927487,19.9373191443648,5.998936561946679,21.051584844711197,18.205384930057303,386,0.057283269769524
14762,1543706F,2009,362,6,Census,1,21.2869121628674,20.676541829521803,5.988961416889861,20.452478873940198,18.198134769805602,366,0.15886211353417
14763,1543819F,2008,999,19,Census,0,18.840481556857604,16.4616946884796,5.4638318050256105,18.7554129179465,15.479271915192099,9919,-0.21725210059657504
14764,1543819F,2009,371,19,Census,0,18.6603487943254,16.2545744847591,5.36597601502185,18.407752076954,15.193054866953199,3719,-0.12581194479570898
14765,1544029F,2008,351,29,Census,0,20.001645163586304,18.432647177859,6.26720054854136,19.094009715656604,18.2368745359362,3529,0.13356511936103
14766,1544029F,2009,324,29,Census,0,19.746966497270602,18.5480432836032,6.57507584059962,19.3591920451598,18.3296452809822,3229,-0.128970758048466
14767,1544619F,2008,999,19,Census,1,22.974003423215198,21.068549621622104,7.539027055824,22.564092506254802,20.9003461565938,9919,-0.0401957976437526
14768,1544619F,2009,371,19,Census,1,23.006874336958102,21.047150020025303,7.441320389717621,22.533737753322,20.7657169579296,3719,0.016809618951961997
14769,1544733F,2008,321,33,Census,0,19.1867717519513,19.1214947258736,6.042632833682379,18.8491793764865,16.782705745674,3233,-0.17412472068532198
14770,1544733F,2009,321,33,Census,0,19.1613005662775,18.9717998415835,5.96614673912369,18.9081114716975,16.7667458443016,3233,-0.20333009909839303
14771,1544833F,2008,321,33,Census,0,19.862511074460798,19.561010024848603,5.73979291217923,19.459116135741,16.514535987551902,3233,-0.0906340954492642
14772,1544833F,2009,321,33,Census,0,20.160981893359303,19.4620408637308,5.90263333340137,19.7445577673102,16.5834272211147,3233,-0.0710416881168143
14773,1545019F,2008,999,19,Census,1,24.6255937045268,23.8700377374322,9.743436164387901,23.6713063355321,21.882972022285102,9919,0.0941227235827036
14774,1545019F,2009,371,19,Census,1,24.7419617739467,23.739480118680802,9.69799971771033,23.955704504275104,21.8620122108671,3719,0.0582903258186427
14775,1545423F,2008,371,23,Census,1,18.6216278053896,14.8933969031932,3.76120011569356,18.121727440428,15.1601591228451,3723,0.116835384075303
14776,1545423F,2009,382,23,Census,1,18.116445386382,14.7869584443385,3.76120011569356,17.6156519137792,15.1464578765416,3823,0.08280436940663799
14777,1545728B,2008,314,28,Census,0,19.433331216867,10.2880058569457,8.84072491676172,18.3854361918671,18.4229691323275,3128,0.22802097385994602
14778,1545728B,2009,314,28,Census,0,19.432655421282302,10.113025743643,8.897135342293321,18.1678284505868,18.569262796637602,3128,0.32179928948429803
14779,1546133F,2008,321,33,Census,0,18.905744287071396,18.1795033189913,5.023880520846281,18.468141455408798,15.546422397021502,3233,-0.0610786776467833
14780,1546133F,2009,321,33,Census,0,18.9797691374211,18.0265066490713,5.00394630594546,18.4826971985336,15.532464912711198,3233,-0.0250103262744918
14781,1546205F,2008,321,5,Census,0,21.8011774296771,20.9411267616298,6.240275845170769,21.232153812139,17.988388202240802,325,0.0600913029517045
14782,1546205F,2009,324,5,Census,0,21.729026142089502,20.822720725089102,6.10702288774225,21.4575684284171,18.4097832100181,325,-0.0609431055094323
14785,1546533F,2008,321,33,Census,0,19.696886372191102,17.60779110029,5.780743515792331,19.2989168942787,16.417391181249002,3233,-0.0511770544795151
14786,1546533F,2009,321,33,Census,0,19.4278979993428,17.655046074426398,5.66296048013595,19.003965482077,16.208491247568098,3233,-0.054055368256801
14787,1546722F,2008,381,22,Census,1,17.2795371230822,14.5029139832625,3.13549421592915,16.9115729077777,14.099914564826697,3822,0.0127961215146914
14788,1546722F,2009,381,22,Census,1,17.265642917967902,14.3655215031827,2.99573227355399,16.8878648710296,14.098577264541198,3822,0.0282800149602949
14789,1546729F,2008,352,29,Sample,1,19.4827152475239,16.4953520623845,5.66988092298052,19.1504101268144,16.6238252645206,3529,-0.0568003968827249
14790,1546729F,2009,352,29,Census,1,19.4819741947615,16.2754055496756,5.493061443340549,19.097090212717198,16.491614790174,3529,-0.0173930181606909
14791,1546732F,2008,311,32,Sample,0,16.2305200694063,13.753402737670003,2.6390573296152597,16.2063377103967,12.0904323812148,3132,-0.15542495968734601
14792,1546732F,2009,311,32,Sample,0,15.951901548505,13.684547619158499,2.7080502011022096,15.6589054447009,12.088449227113099,3132,-0.0635518591392223
14793,1547019F,2008,999,19,Census,1,22.6809743789673,21.1956385082419,7.76811037852599,22.1447075910082,19.7546820562504,9919,-0.0254957284715971
14794,1547019F,2009,371,19,Census,1,23.1574373024359,21.0868898571846,7.899895323139731,22.454662072170898,20.0276106282131,3719,0.0961118863853656
14795,1547023F,2008,382,23,Sample,1,15.004817255656299,12.5682911771962,2.3978952727983702,14.3077252733818,12.8069205765919,3823,0.0897771459283287
14796,1547023F,2009,382,23,Sample,1,14.5253546936674,12.348620253808,2.30258509299405,13.695323633789801,12.568243455192599,3823,0.123592265005152
14797,1547119F,2008,999,19,Census,1,22.0223182818406,19.9857677814904,6.07534603108868,21.7648678395147,17.434929899635502,9919,-0.0519829277053745
14798,1547119F,2009,371,19,Census,1,21.9894080408196,19.885383858475603,5.99146454710798,21.7426880661746,17.505459754159602,3719,-0.0299435732513711
14799,1547132F,2008,390,32,Census,1,15.0921374837632,15.472705803903198,2.7080502011022096,14.173672201813499,13.3459597532715,3932,0.0871436459042032
14800,1547132F,2009,390,32,Census,1,15.6065405694297,15.370454535029198,2.89037175789616,14.448931216059401,13.557676707242802,3932,0.2179316796373
14801,1547206F,2008,381,6,Census,1,19.1915786305318,17.5476017955164,5.38449506278909,18.510947669974698,16.8444206356866,386,0.0690546083730901
14802,1547206F,2009,381,6,Census,1,19.154030434001697,17.5771920080132,5.37989735354046,18.477246989131,16.810220199974403,386,0.0637260320005115
14803,1547528B,2008,314,28,Census,1,16.9376142452281,12.9814823345997,6.07993319509559,16.263144081454197,15.591879676938698,3128,-0.018573513976877
14804,1547528B,2009,314,28,Census,1,16.9461054458108,12.1180800929136,6.09356977004514,16.4313091936839,15.807683490202502,3128,-0.0624888257225926
14805,1547623F,2008,371,23,Census,1,18.088771296173302,13.913027525862,3.61091791264422,17.6405447983125,14.075471120757301,3723,0.0936654480416017
14806,1547623F,2009,371,23,Sample,1,18.0862323948992,13.923864914176303,3.85014760171006,17.6755645749521,14.4126822096122,3723,0.0618070164264513
14807,1547918F,2008,999,18,Census,1,16.5100471401085,17.116261771446,2.89037175789616,16.373529313315302,11.756331697411802,9918,-0.2231291154564
14808,1547918F,2009,371,18,Census,1,18.3477328734145,17.1592875162566,2.89037175789616,18.1790394748431,13.4760763221205,3718,-0.0560307526639345
14809,1548032F,2008,311,32,Census,0,20.2095877579405,18.7790814440354,5.71702770140622,20.0335284942348,16.4419411810447,3132,-0.138170439044616
14810,1548032F,2009,311,32,Census,0,20.298969386170498,18.6139013154637,5.31811999384422,20.097566388410897,15.9911705468854,3132,-0.0915637135986795
14811,1548403F,2008,356,3,Census,1,19.800502791976896,19.051772633573602,5.4380793089232,19.4906556555422,16.592311334129402,353,-0.0917047522699335
14812,1548403F,2009,362,3,Census,1,19.4315842749022,18.8080042340152,5.63121178182137,18.809576700408698,16.636188709291,363,0.00938574651391555
14813,1548519F,2008,999,19,Census,1,22.773758463550703,19.2732806783808,6.792344427470809,22.5565280064952,17.771580219422,9919,-0.0386693466134282
14814,1548519F,2009,371,19,Census,1,22.6499954707883,19.031053778172897,6.7787848976851794,22.4477238628537,17.7733190942092,3719,-0.0253407554028655
14815,1548632F,2008,311,32,Census,0,18.4788578589855,13.7467411596222,5.4116460518550396,18.267418466488603,15.287256301764,3132,-0.0846610671907246
14816,1548632F,2009,311,32,Census,0,18.7678562847955,13.515045160808402,5.72358510195238,18.5264510844511,15.5511699626371,3132,-0.0639947936590737
14817,1548832F,2008,311,32,Census,0,18.9844293650638,15.6507270651397,6.7238324408212105,18.7979397115825,16.725262921386,3132,-0.19538043083464102
14818,1548832F,2009,311,32,Census,0,18.912750386677,15.470338686510502,6.7056390948599995,18.7973714703667,16.457111915662402,3132,-0.225020354998531
14819,1549019F,2008,312,19,Census,1,19.9525642011874,19.729688532736198,6.1654178542314195,19.0446040267371,17.9496907594206,3119,0.100450997364616
14820,1549019F,2009,355,19,Census,1,20.331035733059,19.5658915644147,6.26530121273771,18.968410106118,17.971474190237,3519,0.31897710076304303
14821,1549033F,2008,321,33,Census,1,18.691117185037502,17.5350045556923,5.52942908751142,18.044678544658,16.1669727840023,3233,-0.00041520356776203503
14822,1549033F,2009,321,33,Census,1,18.635510042948898,17.082421975176302,5.48893772615669,18.0347498539348,16.0530024059254,3233,-0.008771488789665941
14825,1549827F,2008,321,27,Census,1,21.927170740067897,20.774134224670103,7.95296679092313,21.113112436789898,19.6160310982198,3227,0.0619338985339031
14826,1549827F,2009,321,27,Census,1,22.0879142568538,20.418023360753697,8.04590874227078,21.172903020792898,19.669304847025302,3227,0.12085459858373299
14829,1550128F,2008,311,28,Sample,0,14.804152731588,13.565669146772402,2.99573227355399,14.652294748231402,10.9100661547546,3128,-0.221481905318023
14830,1550128F,2009,311,28,Sample,1,15.4683595970842,12.9328428508765,3.43398720448515,15.206213585885902,13.3936981355985,3128,-0.135502613831459
14831,1550433F,2008,321,33,Census,1,19.6610327546321,19.5686186114496,6.57088296233958,19.008914539584502,17.756049959752602,3233,-0.0511107102955872
14832,1550433F,2009,321,33,Census,1,19.6222249888837,19.4989892078194,6.57088296233958,18.9723727185119,17.6729536786265,3233,-0.0532780835656332
14833,1550633F,2008,321,33,Census,0,20.9086776571862,20.840571545074898,7.05875815251866,20.4074520564012,17.537807487609598,3233,-0.0919622248459984
14834,1550633F,2009,321,33,Census,0,20.8698698913561,20.77094214128,7.05875815251866,20.3709102351729,17.4547112068942,3233,-0.0941295980855976
14835,1550933F,2008,321,33,Census,1,19.3095724135055,18.8463259069323,6.05208916892442,18.6615784468172,17.3442174262594,3233,-0.0252206547308482
14836,1550933F,2009,321,33,Census,1,19.2197401586862,19.3284569248415,6.05678401322862,18.728371910591303,17.43481669998,3233,-0.11326932690407401
14837,1551118F,2008,999,18,Census,1,18.040299286920604,17.830145021024002,3.43398720448515,17.8374597039357,13.5592837332258,9918,-0.13798483292622502
14838,1551118F,2009,371,18,Census,1,18.4799907304147,17.5739024817466,3.5553480614894104,18.046736172685,13.7190528004432,3718,0.0131588751210856
14839,1551218F,2008,999,18,Census,1,18.9640887999923,17.3190856672005,3.85014760171006,18.5931650456018,14.452012692263901,9918,-0.010176324532539
14840,1551218F,2009,371,18,Sample,0,18.970464910904397,17.1981072592975,4.23410650459726,18.5052640843715,14.6431524868855,3718,0.0309847984241571
14841,1551318F,2008,999,18,Census,0,18.5073757945221,17.1941138004846,3.95124371858143,17.830469085239898,14.1536291888517,9918,0.0846211879537115
14842,1551318F,2009,371,18,Census,0,18.5694663133274,16.9463260133078,3.25809653802148,18.057135767426104,12.9876272205163,3718,0.0901183999816162
14843,1551433F,2008,321,33,Census,1,20.6868775832105,21.1051554072146,7.60190195987517,19.966732188482897,18.8006871884154,3233,-0.0560997393577782
14844,1551433F,2009,321,33,Census,1,20.6896339239523,21.0442097622231,7.1959372264755705,20.0126661511606,18.605182629729303,3233,-0.0476393314300712
14845,1551532F,2008,351,32,Sample,0,16.972621471975,13.4385609191132,2.89037175789616,16.6999017140051,13.2342072478425,3532,-0.0032122969191483697
14846,1551532F,2009,351,32,Sample,0,16.8128093180078,13.257751243782499,2.77258872223978,16.5826358131592,13.033257821866801,3532,-0.0208338642437731
14847,1551533F,2008,321,33,Census,1,18.645285596928602,17.4926419592503,4.836281906951481,18.037873730699197,15.119775965482098,3233,0.0240536712931121
14848,1551533F,2009,321,33,Census,0,18.6214255957176,17.7519332987129,4.87519732320115,18.0582588064346,15.2396789508501,3233,-0.0068843285416466705
14851,1551633F,2008,321,33,Census,0,19.2576208299206,18.8419977472397,6.131226489483139,18.7345382235361,17.2389520477222,3233,-0.0871813668059467
14852,1551633F,2009,321,33,Census,0,19.218813064229,18.7723683438538,6.131226489483139,18.697996402528698,17.1558557677366,3233,-0.0893487400824835
14853,1551708F,2008,381,8,Sample,1,19.7119256027858,18.7580958151491,4.74493212836325,19.7211163229289,15.929394052864302,388,-0.182844040421925
14854,1551708F,2009,383,8,Sample,1,19.023538340998,18.8464604691219,4.21950770517611,19.092232851901397,15.650310686026002,388,-0.228500751656272
14855,1551927F,2008,321,27,Census,1,19.9965942989958,19.4523480569047,6.07073772800249,19.4445856121093,17.4828994660265,3227,-0.034879236499151
14856,1551927F,2009,321,27,Census,0,20.0086904236587,19.320386645062,6.16120732169508,19.287600045733896,17.538238211612402,3227,0.03601756941252
14857,1552023F,2008,352,23,Census,0,19.190838923056,16.077261373269902,5.1704839950381505,18.7735509511395,15.8273269513956,3523,0.00152430044016683
14858,1552023F,2009,352,23,Census,0,19.6069683308196,18.3446782687363,5.38449506278909,19.116498876869,16.208403887156,3523,-0.0161237288238958
14859,1552233F,2008,321,33,Census,0,19.373979854361302,17.707709496885702,5.77765232322266,18.8193809085921,16.2565237908513,3233,-0.0104439829360761
14860,1552233F,2009,321,33,Census,0,19.3515080225066,17.570177193238802,5.572154032177759,18.750000876087398,16.0391895473468,3233,0.0243702556416991
14861,1552306F,2008,382,6,Census,1,17.6761952510967,14.494513129183499,4.44265125649032,16.801461894992197,15.260262741164599,386,0.18862969910533603
14862,1552306F,2009,382,6,Sample,1,17.7689228348189,13.8528239210523,4.46590811865458,16.9557343917697,15.4127797395455,386,0.185767836504569
14863,1552533F,2008,321,33,Census,0,20.981314727650002,21.4158425091283,6.7945865808765,20.220538101537798,17.5728819003324,3233,0.0240932136213985
14864,1552533F,2009,321,33,Census,0,20.9425069618176,21.3462131053054,6.7945865808765,20.183996280320002,17.4897856195449,3233,0.0219258403769746
14865,1552733F,2008,321,33,Census,1,19.0228405286885,16.486607699326502,5.505331535932361,18.4965902557812,16.0174987986608,3233,0.00413755426784057
14866,1552733F,2009,321,33,Census,0,18.8476098186835,16.4456530433891,5.52146091786225,18.2948170849608,15.9342137991991,3233,0.00251814841312736
14867,1553033F,2008,321,33,Census,0,19.0632405795101,17.593175250894802,5.98141421125448,18.746128858573,17.2593720877122,3233,-0.143926571068832
14868,1553033F,2009,321,33,Census,0,19.277465444962303,17.4900870558045,5.880532986400699,18.6805354953035,17.314631569295003,3233,9.550911278211059e-05
14869,1553207F,2008,384,7,Sample,1,13.979663505174301,11.3523780782048,1.79175946922805,13.38717514139,12.2664215302545,387,0.0552091155429348
14870,1553207F,2009,355,7,Sample,1,14.0108812566543,11.475831064309402,1.79175946922805,13.367283843186,12.1148328487488,357,0.0754701722285436
14871,1553433F,2008,321,33,Census,1,17.473954511063198,17.1103467161532,5.5333894887275195,17.4289538464029,16.7565007997177,3233,-0.333922515366037
14872,1553433F,2009,321,33,Census,0,18.057502277760197,17.059853910652002,5.4116460518550396,17.9011328614775,16.205117568596098,3233,-0.235213969642054
14873,1553506F,2008,382,6,Census,1,24.0039430865665,22.031902667955602,7.0352685992811,23.2833026474696,20.008001369546303,386,0.20383298937323197
14874,1553506F,2009,381,6,Census,1,23.388382209144,21.688995377926396,7.34729970074316,22.691433448384103,19.9573666281783,386,0.13896458350128602
14875,1553618F,2008,311,18,Sample,1,13.9812623651636,13.556034378136001,2.484906649788,13.4243921888676,12.041712108754199,3118,-0.0761266906091871
14876,1553618F,2009,311,18,Sample,0,13.8791389716852,13.3649078401968,2.6390573296152597,13.346179899995198,12.011109160032598,3118,-0.0982609065143727
14877,1553818F,2008,311,18,Sample,0,12.100236394259,12.7648424149032,2.99573227355399,11.8067399679079,10.3987333833408,3118,-0.334550383587191
14878,1553818F,2009,311,18,Sample,1,12.8188605921141,12.579268158246698,2.3978952727983702,12.392693426724698,11.3781769203457,3118,-0.18330383444704101
14879,1554033F,2008,321,33,Census,1,19.0267930496227,17.2969108660161,5.58724865840025,18.4302192453036,16.4093841094559,3233,0.00596838850393056
14880,1554033F,2009,321,33,Census,1,18.838470395031898,17.300607774744698,5.459585514144161,18.1016098581492,16.3507207707564,3233,0.0596769004366067
14881,1554223F,2008,355,23,Census,0,17.7128504888615,17.356502028819698,5.00394630594546,16.9780248307897,16.0864487547238,3523,0.00311951809685951
14882,1554223F,2009,355,23,Census,0,17.8173859064214,17.2996582261868,5.3375380797013205,16.8715556558642,16.1434199231908,3523,0.0813133686870557
14883,1554433F,2008,321,33,Census,1,20.3243280912105,20.14296979385,6.49526555593701,19.6831404625918,17.6394890427635,3233,-0.01938060164251
14884,1554433F,2009,321,33,Census,1,20.285520325406498,20.0733403901199,6.49526555593701,19.6465986414178,17.5563927618456,3233,-0.0215479748941156
14885,1554523F,2008,351,23,Census,0,19.6154935497336,17.3130956871818,5.8171111599632,18.5452924969212,17.3365316550166,3523,0.23534828175473899
14886,1554523F,2009,324,23,Census,0,19.1494877845915,17.1637370908506,5.82304589548302,18.5419516182579,17.2326025946662,3223,0.00835746633703316
14887,1554533F,2008,321,33,Census,0,20.1094893810765,19.875423578878802,5.2882670306945405,19.609217004623602,15.4695250927354,3233,-0.012173408157663
14888,1554533F,2009,321,33,Census,0,20.0706816152866,19.8057941751881,5.2882670306945405,19.5726751834576,15.3864288264989,3233,-0.0143407814067977
14889,1555033F,2008,321,33,Census,1,19.2611089689246,18.885681223666,5.87773578177964,18.475633522772398,16.6505149644917,3233,0.0397351757171105
14890,1555033F,2009,321,33,Census,1,19.065291347936498,18.721599814432302,5.87773578177964,18.303402944517398,16.4271270828257,3233,0.0197611612115498
14891,1555128F,2008,311,28,Census,1,16.727161450909602,13.4575880104246,4.86753445045558,16.5002080605787,14.5854139997591,3128,-0.163169145649221
14892,1555128F,2009,311,28,Census,1,16.923828939665803,13.1936700486151,4.85203026391962,16.7067263465691,14.726693036762901,3128,-0.14486845324429098
14893,1555133F,2008,321,33,Census,0,19.123160505418397,16.4367844063393,5.840641657373401,18.6058491843284,16.9973321488308,3233,-0.0118686104585084
14894,1555133F,2009,321,33,Census,0,18.489287529883804,16.4199310330713,5.690359454324059,17.945155772348603,16.4727338137648,3233,-0.0370505018370082
14895,1555333F,2008,321,33,Census,0,18.3521499123846,18.7685955365108,5.54907608489522,18.292361464383,16.7979469073698,3233,-0.31255378127190897
14896,1555333F,2009,321,33,Census,0,18.146153811704604,18.638017117355197,5.12989871492307,18.111843708287,16.3493228354445,3233,-0.30888552425743604
14897,1555723F,2008,324,23,Census,1,19.429772838220398,18.3612312514789,6.34738920965601,19.4594769606096,16.9715119591792,3223,-0.31040648010232297
14898,1555723F,2009,324,23,Census,1,19.7493713039726,18.310870039115102,6.9763480704477505,19.6745823320662,17.580341828601902,3223,-0.28069003028145695
14899,1555833F,2008,321,33,Census,1,18.957309283980802,18.120231581847104,4.804021044733259,18.2228070899061,15.5982717905216,3233,0.0849516675336162
14900,1555833F,2009,321,33,Census,1,18.903284487224898,18.046765256616602,4.787491742782049,18.312751917301302,15.633389575334698,3233,0.0222776757544114
14901,1555933F,2008,321,33,Census,0,19.0129374533538,17.931307958912498,5.2882670306945405,18.561208857990803,16.6899314052568,3233,-0.0565785486537909
14902,1555933F,2009,321,33,Census,0,18.907157929554103,17.5905819831662,5.26269018890489,18.161926769369604,16.4427336642348,3233,0.0721673490366079
14903,1556106F,2008,382,6,Census,1,15.217189143918901,14.1711193404791,1.9459101490553101,14.7614471339937,12.118018167073501,386,-0.0041550811056128
14904,1556106F,2009,382,6,Sample,1,14.980340899393198,14.348142460749099,1.79175946922805,14.6023744601105,12.1440163895696,386,-0.0504927566660847
14905,1556318F,2008,313,18,Census,0,17.872267232810604,15.7118279408962,3.71357206670431,17.8846989311868,13.823963564947,3118,-0.175153249788069
14906,1556318F,2009,313,18,Census,0,17.7145185252787,15.6859332188797,3.5263605246161602,17.3750540953015,13.667166464689998,3118,-0.0242417281927523
14907,1556333F,2008,321,33,Census,0,19.111044810018,18.4878838279343,5.814130531825071,18.5171565306917,16.6603158921069,3233,-0.0375853773543895
14908,1556333F,2009,321,33,Census,0,19.157130298160602,18.3002894469652,5.802118375377059,18.4497805737437,16.6554580631162,3233,0.0200222377599264
